Ml_num,Ml_num,predict,actual,diff,diff_perc
N7374280,N7374280,1492710.4,1450000,42710.375,0.0295
W7376264,W7376264,973935.44,960500,13435.4375,0.014
W7373448,W7373448,1095548.6,1401000,-305451.375,0.218
W7345864,W7345864,1568061.5,1502000,66061.5,0.044
W7343382,W7343382,1080425.5,1080000,425.5,0.0004
W7325278,W7325278,1399837.4,1379000,20837.375,0.0151
W7318814,W7318814,1140930.1,1145000,-4069.875,0.0036
W7317732,W7317732,1105516.2,1085000,20516.25,0.0189
W7299442,W7299442,975957.5,945000,30957.5,0.0328
W7332734,W7332734,66681.58,1700000,-1633318.421875,0.9608
S7384752,S7384752,851217.44,870000,-18782.5625,0.0216
S7378440,S7378440,557858.5,608000,-50141.5,0.0825
S7374144,S7374144,657143.94,771000,-113856.0625,0.1477
S7311120,S7311120,742048.5,735000,7048.5,0.0096
S7310246,S7310246,944762.56,885000,59762.5625,0.0675
S7250398,S7250398,1109135.2,1050000,59135.25,0.0563
N7380450,N7380450,1234360.1,1278000,-43639.875,0.0341
S7387996,S7387996,861514.2,860000,1514.1875,0.0018
N7377998,N7377998,1609484.6,1580000,29484.625,0.0187
N7376978,N7376978,918679.75,925000,-6320.25,0.0068
S7370592,S7370592,663858.6,647000,16858.625,0.0261
E7338684,E7338684,843371.56,849999,-6627.4375,0.0078
E7235544,E7235544,1070741.5,1071200,-458.5,0.0004
E7253342,E7253342,916533.4,910000,6533.375,0.0072
E7290432,E7290432,911548.44,893000,18548.4375,0.0208
E7332698,E7332698,1197679.9,1160000,37679.875,0.0325
N7224526,N7224526,987916.25,930000,57916.25,0.0623
E7353542,E7353542,846541.3,820000,26541.3125,0.0324
E7368964,E7368964,913766.7,924000,-10233.3125,0.0111
N6683938,N6683938,799334.9,782000,17334.875,0.0222
N7308956,N7308956,781971.2,781000,971.1875,0.0012
C7373604,C7373604,1005870.4,999000,6870.375,0.0069
E6795902,E6795902,1307266.2,1300000,7266.25,0.0056
W7303936,W7303936,1036440.2,925000,111440.1875,0.1205
C7202672,C7202672,4639458.0,4630000,9458.0,0.002
C7028220,C7028220,1555628.5,1532300,23328.5,0.0152
W7377850,W7377850,700175.7,702000,-1824.3125,0.0026
W7354798,W7354798,735632.06,700000,35632.0625,0.0509
W7341340,W7341340,819145.25,820000,-854.75,0.001
W7318292,W7318292,942403.6,964000,-21596.375,0.0224
W7311072,W7311072,975752.8,960000,15752.8125,0.0164
W7310636,W7310636,710610.75,717500,-6889.25,0.0096
W7310302,W7310302,1035065.6,995000,40065.625,0.0403
W7285182,W7285182,1047247.94,940000,107247.9375,0.1141
W7283350,W7283350,895744.2,905000,-9255.8125,0.0102
W7035492,W7035492,2791637.0,2800000,-8363.0,0.003
S7385872,S7385872,821037.4,865000,-43962.625,0.0508
W7227746,W7227746,931425.8,895000,36425.8125,0.0407
W7220530,W7220530,992581.2,960000,32581.1875,0.0339
W7372974,W7372974,1190009.1,1193000,-2990.875,0.0025
W7260372,W7260372,835622.6,840000,-4377.375,0.0052
W7346852,W7346852,889164.8,940000,-50835.1875,0.0541
N7343606,N7343606,727147.4,705000,22147.375,0.0314
W7375062,W7375062,833645.06,830000,3645.0625,0.0044
W7287050,W7287050,935573.7,935000,573.6875,0.0006
S7309294,S7309294,948515.7,965000,-16484.3125,0.0171
N7326306,N7326306,1272358.5,1183000,89358.5,0.0755
N7205506,N7205506,1606553.6,1580000,26553.625,0.0168
E7392964,E7392964,992343.2,930000,62343.1875,0.067
E7383748,E7383748,587645.44,585000,2645.4375,0.0045
E7381756,E7381756,845145.56,819000,26145.5625,0.0319
W7371144,W7371144,1030524.1,1035000,-4475.875,0.0043
W7229366,W7229366,1080786.0,1060000,20786.0,0.0196
W7364982,W7364982,986542.25,1050000,-63457.75,0.0604
W7342928,W7342928,1329619.1,1320000,9619.125,0.0073
W7335786,W7335786,780380.2,765000,15380.1875,0.0201
W7335682,W7335682,1632694.1,1600000,32694.125,0.0204
W7332554,W7332554,795020.8,775000,20020.8125,0.0258
W7317772,W7317772,736532.3,719000,17532.3125,0.0244
W7308306,W7308306,1144291.5,1080000,64291.5,0.0595
W7299606,W7299606,946278.2,925000,21278.1875,0.023
W7297436,W7297436,887816.06,915000,-27183.9375,0.0297
W7253806,W7253806,966154.8,970000,-3845.1875,0.004
W7236404,W7236404,945087.2,910000,35087.1875,0.0386
W7267112,W7267112,1095616.6,1055000,40616.625,0.0385
N6813090,N6813090,2409766.0,2300000,109766.0,0.0477
W7040556,W7040556,1034597.06,999000,35597.0625,0.0356
W7306100,W7306100,1283529.6,1325000,-41470.375,0.0313
N7360418,N7360418,1172915.6,1120000,52915.625,0.0472
N7275736,N7275736,932531.5,925000,7531.5,0.0081
W7261528,W7261528,934264.06,876000,58264.0625,0.0665
W7255722,W7255722,975703.8,950000,25703.8125,0.0271
W7249832,W7249832,876405.2,890000,-13594.8125,0.0153
X7356354,X7356354,991623.3,968000,23623.3125,0.0244
E7372102,E7372102,684213.3,935000,-250786.6875,0.2682
E7338998,E7338998,1213844.0,1180000,33844.0,0.0287
W7374052,W7374052,1295330.9,1273000,22330.875,0.0175
W7370046,W7370046,1430095.9,1400000,30095.875,0.0215
W7352036,W7352036,883765.1,855000,28765.125,0.0336
W7007806,W7007806,2447225.2,2360000,87225.25,0.037
C7333372,C7333372,1424649.0,1448800,-24151.0,0.0167
N7380320,N7380320,2250396.5,2300000,-49603.5,0.0216
N7380302,N7380302,3134963.0,3100000,34963.0,0.0113
N7324730,N7324730,1697576.2,1708800,-11223.75,0.0066
N7234246,N7234246,685244.5,680500,4744.5,0.007
E7369556,E7369556,978839.9,1105000,-126160.125,0.1142
E7327514,E7327514,494512.4,450000,44512.40625,0.0989
W7370836,W7370836,795354.6,789500,5854.625,0.0074
W7271078,W7271078,1171763.0,1175000,-3237.0,0.0028
W7212142,W7212142,787898.1,751000,36898.125,0.0491
N7279974,N7279974,883619.6,841000,42619.625,0.0507
S7360924,S7360924,1143292.0,1220000,-76708.0,0.0629
N7378120,N7378120,882195.4,875000,7195.375,0.0082
W7363224,W7363224,722447.5,710000,12447.5,0.0175
E7373026,E7373026,932215.44,995000,-62784.5625,0.0631
E7374348,E7374348,882835.1,910000,-27164.875,0.0299
N7336258,N7336258,939886.8,935000,4886.8125,0.0052
S7270614,S7270614,686315.2,650000,36315.1875,0.0559
S7224592,S7224592,274330.12,243900,30430.125,0.1248
N7334424,N7334424,891213.75,875000,16213.75,0.0185
N7330108,N7330108,1091634.0,1110000,-18366.0,0.0165
N7329100,N7329100,1512283.0,1508000,4283.0,0.0028
N7317012,N7317012,2329396.0,2175000,154396.0,0.071
S7335598,S7335598,542373.9,517000,25373.875,0.0491
N7290176,N7290176,980822.8,1183800,-202977.1875,0.1715
N7266374,N7266374,961934.75,969800,-7865.25,0.0081
N7051886,N7051886,1626051.1,1490000,136051.125,0.0913
E7384314,E7384314,1109026.4,1100000,9026.375,0.0082
N7315682,N7315682,1460240.5,1460000,240.5,0.0002
E7366078,E7366078,1569372.9,1600000,-30627.125,0.0191
E7240260,E7240260,946874.3,850000,96874.3125,0.114
W7365074,W7365074,946950.0,1027000,-80050.0,0.0779
W7253236,W7253236,1430283.1,1290000,140283.125,0.1087
C7347188,C7347188,1834483.1,1780000,54483.125,0.0306
E6806758,E6806758,737592.5,735000,2592.5,0.0035
N7347454,N7347454,908933.56,905000,3933.5625,0.0043
E7297464,E7297464,1374762.9,1275500,99262.875,0.0778
E7320090,E7320090,1185962.5,1218000,-32037.5,0.0263
E7322238,E7322238,944764.1,925000,19764.125,0.0214
E7357608,E7357608,595664.75,570000,25664.75,0.045
W7296496,W7296496,962397.06,975000,-12602.9375,0.0129
W7372556,W7372556,1142884.9,1140000,2884.875,0.0025
E7247482,E7247482,1500290.4,1480000,20290.375,0.0137
E7374320,E7374320,788985.9,911000,-122014.125,0.1339
E7377746,E7377746,1121291.0,1161000,-39709.0,0.0342
N7248506,N7248506,979344.7,980000,-655.3125,0.0007
N7344356,N7344356,756193.3,770000,-13806.6875,0.0179
N7372816,N7372816,1315110.0,1325000,-9890.0,0.0075
N7374684,N7374684,1363940.6,1425000,-61059.375,0.0428
S6784358,S6784358,605993.7,600000,5993.6875,0.01
W7211660,W7211660,985306.94,977000,8306.9375,0.0085
W7253408,W7253408,1582499.4,1525000,57499.375,0.0377
N6669162,N6669162,446078.97,452000,-5921.03125,0.0131
W7283626,W7283626,1061681.4,1058000,3681.375,0.0035
W7316934,W7316934,1560335.5,1530000,30335.5,0.0198
W7320960,W7320960,895074.7,875000,20074.6875,0.0229
W7321756,W7321756,1281482.9,1202000,79482.875,0.0661
W7349518,W7349518,953340.9,940786,12554.875,0.0133
W7352986,W7352986,1330020.6,1325000,5020.625,0.0038
W7371704,W7371704,693898.06,801000,-107101.9375,0.1337
W7379808,W7379808,1275570.1,1250000,25570.125,0.0205
W7382344,W7382344,2551358.5,2400000,151358.5,0.0631
E7303404,E7303404,1055850.4,1030000,25850.375,0.0251
N7209980,N7209980,584551.94,588000,-3448.0625,0.0059
W7330512,W7330512,936735.56,932500,4235.5625,0.0045
S7363436,S7363436,689036.3,715000,-25963.6875,0.0363
W7217288,W7217288,920318.4,900000,20318.375,0.0226
W7356122,W7356122,1575101.5,1540000,35101.5,0.0228
N7374438,N7374438,1674721.1,1720000,-45278.875,0.0263
S7375018,S7375018,613706.44,610000,3706.4375,0.0061
N7345902,N7345902,2341155.5,2388000,-46844.5,0.0196
W7344984,W7344984,880185.0,889000,-8815.0,0.0099
E7290524,E7290524,864214.94,880000,-15785.0625,0.0179
E7380472,E7380472,787602.1,795000,-7397.875,0.0093
N7347366,N7347366,493480.1,430000,63480.09375,0.1476
E7364310,E7364310,1797626.2,1798000,-373.75,0.0002
W7335430,W7335430,978667.8,910000,68667.8125,0.0755
W7371018,W7371018,840660.5,869000,-28339.5,0.0326
E7376796,E7376796,889619.5,983000,-93380.5,0.095
W7252702,W7252702,1814966.6,1780000,34966.625,0.0196
W7375150,W7375150,1583537.5,1590000,-6462.5,0.0041
E7338166,E7338166,881405.44,856000,25405.4375,0.0297
N7328742,N7328742,1209851.5,1193000,16851.5,0.0141
W7359494,W7359494,1470932.2,1460000,10932.25,0.0075
W7335992,W7335992,1507300.8,1480500,26800.75,0.0181
N7330584,N7330584,1545017.4,1580000,-34982.625,0.0221
E7379110,E7379110,659771.9,690000,-30228.125,0.0438
E7260586,E7260586,1069174.9,1063000,6174.875,0.0058
W7361360,W7361360,832968.9,835000,-2031.125,0.0024
C7332426,C7332426,1028173.6,985000,43173.625,0.0438
W7317546,W7317546,983967.25,990000,-6032.75,0.0061
W7277172,W7277172,1075054.1,1075000,54.125,0.0001
W7232434,W7232434,1058115.6,1069000,-10884.375,0.0102
N7306450,N7306450,1120820.5,1090000,30820.5,0.0283
E7333580,E7333580,1185918.5,1199900,-13981.5,0.0117
N7359678,N7359678,1788982.5,1795000,-6017.5,0.0034
S6705570,S6705570,935394.9,900000,35394.875,0.0393
N7378264,N7378264,1215903.9,1200000,15903.875,0.0133
E7230764,E7230764,693276.8,720000,-26723.1875,0.0371
N7370786,N7370786,1836375.2,1850000,-13624.75,0.0074
N6158896,N6158896,476918.84,460000,16918.84375,0.0368
N7342806,N7342806,1552247.5,1500000,52247.5,0.0348
N7324080,N7324080,842237.06,845000,-2762.9375,0.0033
N7306636,N7306636,1388022.1,1350000,38022.125,0.0282
N7217084,N7217084,1402985.8,1373800,29185.75,0.0212
W7263748,W7263748,1413673.2,1407000,6673.25,0.0047
W7257322,W7257322,890522.2,895000,-4477.8125,0.005
W7353512,W7353512,990093.56,970000,20093.5625,0.0207
W7324746,W7324746,1196974.2,1180000,16974.25,0.0144
W7331274,W7331274,1263545.4,1235000,28545.375,0.0231
W7335810,W7335810,973334.0,970000,3334.0,0.0034
W7343380,W7343380,878636.1,895000,-16363.875,0.0183
W7347022,W7347022,745618.4,744000,1618.375,0.0022
W7372308,W7372308,918316.6,1055000,-136683.375,0.1296
W7373530,W7373530,787352.94,777000,10352.9375,0.0133
W7377436,W7377436,1200530.8,1175000,25530.75,0.0217
W7377734,W7377734,1382648.1,1360000,22648.125,0.0167
N7303484,N7303484,967401.6,850000,117401.625,0.1381
W7373960,W7373960,1383457.0,1380000,3457.0,0.0025
E7377228,E7377228,899671.4,910000,-10328.625,0.0114
N7370966,N7370966,1072390.4,1080000,-7609.625,0.007
C7300664,C7300664,1234057.0,1150000,84057.0,0.0731
W7334148,W7334148,1060131.6,999999,60132.625,0.0601
W7378944,W7378944,971118.5,985000,-13881.5,0.0141
E7339730,E7339730,873102.44,905000,-31897.5625,0.0352
E7033998,E7033998,1072139.1,1020000,52139.125,0.0511
E7354386,E7354386,881114.1,880000,1114.125,0.0013
E7366468,E7366468,722477.8,705000,17477.8125,0.0248
N7273848,N7273848,1572009.9,1537500,34509.875,0.0224
N7365320,N7365320,1401270.6,1595000,-193729.375,0.1215
W7366072,W7366072,869203.2,862000,7203.1875,0.0084
W7212132,W7212132,970629.1,955000,15629.125,0.0164
W7354214,W7354214,1386442.5,1315000,71442.5,0.0543
W7232454,W7232454,1175260.1,1130000,45260.125,0.0401
N7296856,N7296856,1335927.9,1300000,35927.875,0.0276
W7223728,W7223728,2841660.8,2725000,116660.75,0.0428
N7379294,N7379294,1578910.4,1550000,28910.375,0.0187
C7368770,C7368770,1052726.9,1200000,-147273.125,0.1227
W7275738,W7275738,875555.2,830000,45555.1875,0.0549
W7234578,W7234578,1032899.0,1025000,7899.0,0.0077
S7370722,S7370722,890121.6,917000,-26878.375,0.0293
W7363600,W7363600,1065323.9,1005000,60323.875,0.06
N7372388,N7372388,1042065.94,1050000,-7934.0625,0.0076
N7334822,N7334822,2148745.8,2050000,98745.75,0.0482
N7328764,N7328764,1653285.8,1600000,53285.75,0.0333
E7377722,E7377722,650922.44,632000,18922.4375,0.0299
W7209134,W7209134,996714.9,1080000,-83285.125,0.0771
E7352846,E7352846,740752.25,755000,-14247.75,0.0189
W7019210,W7019210,878182.3,850000,28182.3125,0.0332
W7000630,W7000630,838711.6,870000,-31288.375,0.036
S7251254,S7251254,504736.47,499900,4836.46875,0.0097
N7378876,N7378876,1034498.4,1048000,-13501.625,0.0129
N7366508,N7366508,1573268.5,1680000,-106731.5,0.0635
N7361308,N7361308,939682.6,930000,9682.625,0.0104
N7270624,N7270624,918939.9,950000,-31060.125,0.0327
E7362458,E7362458,1412698.2,1400000,12698.25,0.0091
E7360792,E7360792,941088.06,1117500,-176411.9375,0.1579
E7064304,E7064304,1183575.9,1160000,23575.875,0.0203
E7352040,E7352040,1070075.1,1062000,8075.125,0.0076
E7342372,E7342372,844432.8,845000,-567.1875,0.0007
E7266362,E7266362,827773.7,840000,-12226.3125,0.0146
E7251252,E7251252,1409927.2,1380000,29927.25,0.0217
C7352520,C7352520,1419361.9,1360000,59361.875,0.0436
C7335132,C7335132,1009179.5,960000,49179.5,0.0512
W7312336,W7312336,934280.9,940000,-5719.125,0.0061
W7290164,W7290164,2092683.1,2070000,22683.125,0.011
W7260730,W7260730,790663.75,835000,-44336.25,0.0531
W7265678,W7265678,1364833.2,1260000,104833.25,0.0832
W7236386,W7236386,856621.0,830000,26621.0,0.0321
W7368924,W7368924,984573.2,975000,9573.1875,0.0098
W7274014,W7274014,1183948.8,1125000,58948.75,0.0524
W7377254,W7377254,1248577.1,1300000,-51422.875,0.0396
W6753436,W6753436,869253.44,840000,29253.4375,0.0348
W7331672,W7331672,976844.44,997500,-20655.5625,0.0207
N7338146,N7338146,1850989.8,1736920,114069.75,0.0657
W7266334,W7266334,1427603.2,1420000,7603.25,0.0054
N7318338,N7318338,556501.6,572500,-15998.375,0.0279
W7285922,W7285922,814824.94,790000,24824.9375,0.0314
W7268760,W7268760,1270350.1,1230000,40350.125,0.0328
W7329224,W7329224,998688.4,990000,8688.375,0.0088
C7318154,C7318154,1649462.9,1610000,39462.875,0.0245
S7236278,S7236278,1446234.1,1450000,-3765.875,0.0026
W7304206,W7304206,1249445.4,1215000,34445.375,0.0284
W7365940,W7365940,1309749.5,1260000,49749.5,0.0395
W7360002,W7360002,1331510.8,1380000,-48489.25,0.0351
W7356228,W7356228,1328624.5,1315000,13624.5,0.0104
W7351986,W7351986,793423.0,800000,-6577.0,0.0082
W7349600,W7349600,1300992.0,1298000,2992.0,0.0023
W7331868,W7331868,1183661.8,1140000,43661.75,0.0383
W7326556,W7326556,841942.7,834000,7942.6875,0.0095
W7323500,W7323500,828940.75,858000,-29059.25,0.0339
W7312122,W7312122,1385036.0,1395000,-9964.0,0.0071
W7243270,W7243270,1024464.25,1050000,-25535.75,0.0243
W7333566,W7333566,1237493.6,1200000,37493.625,0.0312
N7350728,N7350728,1658412.2,1730000,-71587.75,0.0414
E7370228,E7370228,1118301.6,1103000,15301.625,0.0139
W7348098,W7348098,866563.7,847000,19563.6875,0.0231
W7328982,W7328982,1273752.9,1200000,73752.875,0.0615
W7314196,W7314196,895399.8,880000,15399.8125,0.0175
W7305412,W7305412,991583.06,990000,1583.0625,0.0016
S7363038,S7363038,703681.3,652500,51181.3125,0.0784
S7293542,S7293542,801336.7,790000,11336.6875,0.0144
N7374726,N7374726,1655719.6,1793000,-137280.375,0.0766
N7365292,N7365292,862185.06,740000,122185.0625,0.1651
N7362966,N7362966,1273842.4,1225000,48842.375,0.0399
N7307020,N7307020,889468.25,800000,89468.25,0.1118
E7244716,E7244716,2138073.5,1900000,238073.5,0.1253
W7054854,W7054854,760789.7,744000,16789.6875,0.0226
W7371122,W7371122,980311.6,1050000,-69688.375,0.0664
W7336270,W7336270,924717.0,894500,30217.0,0.0338
N7345586,N7345586,938502.75,910000,28502.75,0.0313
W7331516,W7331516,1131413.1,1110000,21413.125,0.0193
N7352028,N7352028,2341239.2,2350000,-8760.75,0.0037
E7374026,E7374026,1145400.2,1045000,100400.25,0.0961
E7335090,E7335090,793061.3,790000,3061.3125,0.0039
E7313754,E7313754,718589.06,700000,18589.0625,0.0266
E7269854,E7269854,897176.7,870000,27176.6875,0.0312
W7322296,W7322296,1928435.8,1885000,43435.75,0.023
W7353254,W7353254,1196672.6,1190000,6672.625,0.0056
W7331884,W7331884,1178124.8,1125000,53124.75,0.0472
W7344062,W7344062,1330959.2,1300000,30959.25,0.0238
C7264832,C7264832,2634216.0,2510000,124216.0,0.0495
W7340212,W7340212,1786238.4,1701000,85238.375,0.0501
N7326364,N7326364,1923757.0,1870000,53757.0,0.0287
N7236514,N7236514,680132.3,657400,22732.3125,0.0346
N7047444,N7047444,456665.75,400000,56665.75,0.1417
E7375514,E7375514,870827.7,890000,-19172.3125,0.0215
E7361436,E7361436,872115.8,861000,11115.8125,0.0129
E7329712,E7329712,754006.75,734000,20006.75,0.0273
E7223804,E7223804,1082464.9,1035000,47464.875,0.0459
E7051874,E7051874,892929.7,890000,2929.6875,0.0033
N7341224,N7341224,729070.44,749500,-20429.5625,0.0273
C6672460,C6672460,1178801.4,1095000,83801.375,0.0765
E7329580,E7329580,758948.75,776000,-17051.25,0.022
N7324658,N7324658,1218300.0,1145000,73300.0,0.064
W7350312,W7350312,2052684.5,2028500,24184.5,0.0119
W7207160,W7207160,779973.6,786000,-6026.375,0.0077
W7335290,W7335290,983224.25,973000,10224.25,0.0105
E7975384,E7975384,733980.56,720000,13980.5625,0.0194
E7302492,E7302492,888745.44,865000,23745.4375,0.0275
W7267960,W7267960,1338777.8,1330000,8777.75,0.0066
W7344820,W7344820,786594.56,821180,-34585.4375,0.0421
W7341358,W7341358,882196.8,880000,2196.8125,0.0025
S7346254,S7346254,981267.44,976000,5267.4375,0.0054
W7331994,W7331994,758159.94,748000,10159.9375,0.0136
W7320698,W7320698,1807274.4,1750000,57274.375,0.0327
W7250140,W7250140,1681306.6,1560000,121306.625,0.0778
W7220506,W7220506,922180.8,936000,-13819.1875,0.0148
W7217436,W7217436,1169407.4,1200000,-30592.625,0.0255
W7215776,W7215776,1761124.0,1700000,61124.0,0.036
N7350962,N7350962,1180401.6,1158000,22401.625,0.0193
S7338464,S7338464,656125.56,625000,31125.5625,0.0498
S7296244,S7296244,862662.44,800000,62662.4375,0.0783
N7378544,N7378544,938421.0,945000,-6579.0,0.007
N7315050,N7315050,970832.9,970000,832.875,0.0009
N7260306,N7260306,1349569.6,1267500,82069.625,0.0647
N7051490,N7051490,244906.08,255000,-10093.921875,0.0396
W7347524,W7347524,1756810.1,1799900,-43089.875,0.0239
N7038450,N7038450,1854829.2,1725000,129829.25,0.0753
W7037172,W7037172,785502.06,787250,-1747.9375,0.0022
W7366868,W7366868,934535.2,949000,-14464.8125,0.0152
W7258476,W7258476,1082491.4,1051000,31491.375,0.03
N6816364,N6816364,634618.4,560000,74618.375,0.1332
W7361558,W7361558,737766.3,730000,7766.3125,0.0106
W7343946,W7343946,851388.6,819000,32388.625,0.0395
C7340120,C7340120,1321629.0,1300000,21629.0,0.0166
C7213476,C7213476,1778565.5,1590000,188565.5,0.1186
W7355442,W7355442,2524212.5,2530000,-5787.5,0.0023
S7351616,S7351616,765366.3,760000,5366.3125,0.0071
W7368508,W7368508,1086475.2,1055000,31475.25,0.0298
N7370832,N7370832,984059.2,1220000,-235940.8125,0.1934
N7316212,N7316212,1180991.4,1168000,12991.375,0.0111
N7303678,N7303678,1062435.5,1050000,12435.5,0.0118
E7349272,E7349272,838826.1,845000,-6173.875,0.0073
W7373972,W7373972,1366545.6,1350000,16545.625,0.0123
W7369354,W7369354,1818886.5,1800000,18886.5,0.0105
N7014294,N7014294,1176069.5,1082000,94069.5,0.0869
W7357882,W7357882,990648.1,965000,25648.125,0.0266
E7355332,E7355332,652241.44,625000,27241.4375,0.0436
W7301618,W7301618,2465130.8,2290000,175130.75,0.0765
W7268748,W7268748,1169071.8,1195000,-25928.25,0.0217
W7243804,W7243804,1849910.5,1765000,84910.5,0.0481
W6785590,W6785590,878887.4,880000,-1112.625,0.0013
S7354222,S7354222,1267278.8,1200000,67278.75,0.0561
N7362784,N7362784,1080352.8,1290000,-209647.25,0.1625
N7356976,N7356976,2052637.0,2025000,27637.0,0.0136
N7331576,N7331576,1122436.0,1125000,-2564.0,0.0023
N6799974,N6799974,640305.7,615000,25305.6875,0.0411
E7368430,E7368430,750838.5,740000,10838.5,0.0146
E7305014,E7305014,1251425.8,1220000,31425.75,0.0258
N7353938,N7353938,1419465.5,1380000,39465.5,0.0286
E7279600,E7279600,888917.0,875000,13917.0,0.0159
C7378742,C7378742,1299038.9,1280000,19038.875,0.0149
W7343100,W7343100,1235020.6,1250000,-14979.375,0.012
E7347570,E7347570,1170217.6,1195000,-24782.375,0.0207
W7287488,W7287488,1102098.5,1075000,27098.5,0.0252
N7296032,N7296032,1496578.6,1480000,16578.625,0.0112
W7302594,W7302594,1379567.5,1330000,49567.5,0.0373
W7365770,W7365770,1374435.0,1370000,4435.0,0.0032
W7327438,W7327438,1663203.9,1690000,-26796.125,0.0159
C7364670,C7364670,1240532.1,1250000,-9467.875,0.0076
E7329628,E7329628,1192396.4,1150000,42396.375,0.0369
W7296852,W7296852,879988.0,885000,-5012.0,0.0057
N7300110,N7300110,821819.6,820000,1819.625,0.0022
W7346676,W7346676,735053.7,725000,10053.6875,0.0139
W7252444,W7252444,878712.9,870000,8712.875,0.01
E7344294,E7344294,981156.7,959000,22156.6875,0.0231
E7331532,E7331532,842548.8,835000,7548.8125,0.009
E7237198,E7237198,1064467.6,1025000,39467.625,0.0385
W7366076,W7366076,904769.44,890000,14769.4375,0.0166
W7357434,W7357434,957981.5,957500,481.5,0.0005
W7356596,W7356596,1359333.6,1295000,64333.625,0.0497
W7344750,W7344750,1181652.6,1150000,31652.625,0.0275
E7055876,E7055876,829005.2,820000,9005.1875,0.011
W7362676,W7362676,3204695.5,3100000,104695.5,0.0338
W7375776,W7375776,1919787.5,1750000,169787.5,0.097
W7357136,W7357136,983534.06,1014000,-30465.9375,0.03
S7371910,S7371910,835428.44,839000,-3571.5625,0.0043
W7365782,W7365782,1473339.5,1444000,29339.5,0.0203
W7361196,W7361196,1474978.6,1450000,24978.625,0.0172
N7234264,N7234264,2398388.2,2200000,198388.25,0.0902
E7019474,E7019474,986672.44,800000,186672.4375,0.2333
W7355314,W7355314,869004.2,860000,9004.1875,0.0105
W7350826,W7350826,795337.25,795000,337.25,0.0004
N7348690,N7348690,1832841.6,1795000,37841.625,0.0211
N7277876,N7277876,1110360.2,1125000,-14639.75,0.013
N7200434,N7200434,2412310.2,2200000,212310.25,0.0965
N6799878,N6799878,4263039.0,3600000,663039.0,0.1842
E7239890,E7239890,751324.2,730000,21324.1875,0.0292
W7320608,W7320608,949347.75,950000,-652.25,0.0007
E7293912,E7293912,447001.22,430000,17001.21875,0.0395
E7257072,E7257072,1295331.4,1005000,290331.375,0.2889
W7348922,W7348922,906444.4,890000,16444.375,0.0185
E7320076,E7320076,817550.5,790000,27550.5,0.0349
W7232690,W7232690,1173509.0,1115000,58509.0,0.0525
W7359376,W7359376,889315.3,870000,19315.3125,0.0222
W7351652,W7351652,757291.7,751000,6291.6875,0.0084
C7357252,C7357252,3906255.2,3810000,96255.25,0.0253
W7334450,W7334450,1117907.0,1060000,57907.0,0.0546
W7318002,W7318002,1729887.2,1650000,79887.25,0.0484
W7295042,W7295042,881616.06,852000,29616.0625,0.0348
W7238780,W7238780,881947.1,888000,-6052.875,0.0068
W7012202,W7012202,886789.56,860000,26789.5625,0.0312
E7327200,E7327200,957555.2,900000,57555.1875,0.064
S7357850,S7357850,747999.7,709000,38999.6875,0.055
S7313454,S7313454,631933.44,615000,16933.4375,0.0275
N7346540,N7346540,1286307.5,1260000,26307.5,0.0209
N7317318,N7317318,1083093.4,1050000,33093.375,0.0315
N7227066,N7227066,561600.7,455000,106600.6875,0.2343
E7370922,E7370922,899038.1,931000,-31961.875,0.0343
E7362922,E7362922,762499.3,755000,7499.3125,0.0099
N7355016,N7355016,938101.06,895000,43101.0625,0.0482
E7354810,E7354810,693072.8,695000,-1927.1875,0.0028
N7352814,N7352814,815476.7,825000,-9523.3125,0.0115
S7307312,S7307312,856363.9,813000,43363.875,0.0533
S7211436,S7211436,676783.3,640000,36783.3125,0.0575
S7060108,S7060108,1342667.8,1350000,-7332.25,0.0054
N7354474,N7354474,2046862.5,2090000,-43137.5,0.0206
N7323010,N7323010,881549.56,875000,6549.5625,0.0075
N7272464,N7272464,1332999.0,1320000,12999.0,0.0098
N7252836,N7252836,737855.5,730000,7855.5,0.0108
N7234404,N7234404,1622970.9,1595000,27970.875,0.0175
N7231388,N7231388,1206232.8,1110000,96232.75,0.0867
N7220064,N7220064,2798008.5,2696000,102008.5,0.0378
N6670636,N6670636,2227210.8,2050000,177210.75,0.0864
E7375286,E7375286,881850.3,1000000,-118149.6875,0.1181
E7364510,E7364510,692555.7,704888,-12332.3125,0.0175
E7356230,E7356230,830116.25,830000,116.25,0.0001
E7348692,E7348692,1391707.4,1375000,16707.375,0.0122
E7213806,E7213806,740946.56,735000,5946.5625,0.0081
E7250722,E7250722,758154.0,745000,13154.0,0.0177
C7260530,C7260530,2837113.2,2600000,237113.25,0.0912
S7265966,S7265966,872932.4,887500,-14567.625,0.0164
E7365350,E7365350,1011324.0,1080000,-68676.0,0.0636
S7353406,S7353406,539149.94,532000,7149.9375,0.0134
W7360838,W7360838,1371023.8,1335000,36023.75,0.027
E7356846,E7356846,788116.7,810000,-21883.3125,0.027
S7355696,S7355696,654717.6,620000,34717.625,0.056
E7372174,E7372174,708152.1,710000,-1847.875,0.0026
W7358232,W7358232,879010.6,910000,-30989.375,0.0341
W7372292,W7372292,894823.4,900000,-5176.625,0.0058
W7371646,W7371646,769439.7,780000,-10560.3125,0.0135
W7365778,W7365778,1033464.0,995000,38464.0,0.0387
